Categories,Courses Name,Tenants,Difficulty Level,Course Rating,Course registered year,No.of Queries Searched
Related to China,"Religion and Thought in Modern China: the Song, Jin, and Yuan",University of Michigan,Conversant,5,2010,18
Related to China,Religious Transformation in Early China: the Period of Division,The State University of New York,Conversant,5,2012,8
Related to China,Chinaï¿½s Economic Transformation Part 1: Economic Reform and Growth in China,University of Amsterdam,Intermediate,4,2017,24
Related to China,Jewish Diaspora in Modern China,platform courses,Advanced,4,2020,4
Related to China,Intellectual Change in Early China: Warring States and Han,University of Illinois at Urbana-Champaign,Beginner,2,2013,38
Related to China,Religions and Society in China,Indian School of Business,Advanced,5,2015,42
Related to China,China Strategy,Rice University,Conversant,4,2009,21
Related to China,Structuring Values in Modern China,University of Illinois at Urbana-Champaign,Advanced,5,2020,9
Related to China,"Religion and Thought in Modern China: the Song, Jin, and Yuan",Association of International Certified Professional Accountants,Intermediate,5,2020,27
Related to China,Religious Transformation in Early China: the Period of Division,University of California San Diego,Beginner,5,2014,33
Related to China,Chinaï¿½s Economic Transformation Part 1: Economic Reform and Growth in China,University of Manchester,Beginner,2,2018,32
Related to China,Jewish Diaspora in Modern China,Lund University,Beginner,5,2014,42
Google,Create a Virtual Classroom using Google Slides,Johns Hopkins University,Conversant,3,2020,1
Google,Tracking Student Growth using Google Slides,Duke University,Conversant,4,2014,26
Google,Analyze Website Visitors with Google Analytics Segments,Google Cloud,Beginner,3,2013,8
Google,Create Informative Presentations with Google Slides,Case Western Reserve University,Beginner,5,2019,3907
Google,Create Charts and Dashboard using Google Sheets,"University of California, Irvine",Advanced,2,2011,6
Google,Building Custom Regional Reports with Google Analytics,Georgia Institute of Technology,Advanced,4,2015,20
Google,Developing a Google SRE Culture,Indian School of Business,Advanced,2,2016,21
Google,Draw Insights with Crosstabs Reports in Google Sheets,National Research Tomsk State University,Intermediate,4,2016,43
Google,Build A Google Firebase Web App (Part II),University of London,Advanced,2,2016,11
Google,Conduct Sales Projections with Seasonality in Google Sheets,University System of Georgia,Advanced,5,2010,30
Google,Create a Google Ads Search Campaign,University of Colorado Boulder,Advanced,3,2018,8
Google,Creating a Customer Service Survey Using Google Forms,CentraleSupï¿½lec,Advanced,4,2011,21
Google,Architecting with Google Kubernetes Engine: Workloads,University of California San Diego,Intermediate,3,2016,42
Google,Gmail: The Foundation To Accessing Google Apps,Saint Petersburg State University,Beginner,2,2016,12
Google,Create a Google Ads Video Campaign,"University of California, Irvine",Conversant,4,2020,12
Google,Spreadsheets for Beginners using Google Sheets,Johns Hopkins University,Conversant,3,2019,24
Google,Implementing Parent Feedback with Google Forms,SAS,Intermediate,3,2013,46
Google,Process Improvement: a Kaizen Event with Google Slides,National Research University Higher School of Economics,Intermediate,5,2016,14
Google,Create a Resume and Cover Letter with Google Docs,University of Copenhagen,Beginner,5,2020,28
Google,Run a Sparkline Trend Analysis in Google Sheets,platform courses,Intermediate,4,2011,34
Google,Creating a Student Profile in Google Docs,University of Colorado System,Intermediate,4,2009,44
Google,Create a Debt-Reduced Worksheet in Google Sheets,platform courses,Conversant,2,2020,17
Google,Getting Started with Google Sheets,platform courses,Intermediate,4,2011,31
Google,Create a Budget with Google Sheets,platform courses,Intermediate,2,2017,2838
Google,Architecting with Google Kubernetes Engine: Foundations,University of Amsterdam,Beginner,4,2010,16
Google,Create a Simple Gantt Chart using Google Sheets,"University of Maryland, College Park",Intermediate,2,2020,47
Google,Create a Visual Schedule with Google Slides,platform courses,Intermediate,3,2011,38
Google,Getting Started in Google Analytics,National Taiwan University,Conversant,4,2020,6
Google,Create a Financial Statement using Google Sheets,platform courses,Intermediate,5,2012,4
Google,Introduction to Google Docs,High Tech High Graduate School of Education,Beginner,5,2020,10
Google,Analysis of Variance with ANOVA in Google Sheets,IE Business School,Intermediate,3,2015,3
Google,Predict Sales and Forecast Trends in Google Sheets,University of Michigan,Advanced,3,2009,35
Google,Building Digital Media using Graphic Design in Google Slides,The State University of New York,Conversant,2,2019,12
Google,Using Google Jamboard for Student Learning,platform courses,Advanced,5,2016,9552
Google,Building Candlestick Charts with Google Sheets,Erasmus University Rotterdam,Conversant,5,2013,4
Google,Custom Prediction Routine on Google AI Platform,Yandex,Beginner,4,2016,31
Google,Statistical Forecasting Techniques in Google Sheets,platform courses,Conversant,2,2018,33
Google,Conduct a Cost-Benefit Analysis in Google Sheets,The Hong Kong University of Science and Technology,Beginner,4,2017,7
Google,Create a Google Video Ads Sequence Campaign,"University of California, Davis",Conversant,3,2010,8
Google,Create a Mortgage Payment Calculator in Google Sheets,platform courses,Beginner,4,2020,22
Google,Create a Home Affordability Worksheet in Google Sheets,Universiteit Leiden,Beginner,4,2014,16
Google,Collaborate on Files in Slack: Local & Google Drive Integrations,Google Cloud,Conversant,3,2014,27
Google,Predict Performance Using MA Forecasting in Google Sheets,The State University of New York,Intermediate,4,2016,36
Google,Getting Started with Google Classroom,University of Colorado Boulder,Intermediate,5,2013,38
Google,Compare Stock Returns with Google Sheets,University of London,Advanced,3,2020,11
Google,Build a mobile app with Google Sheets on Glide and no coding,IBM,Beginner,3,2015,49
Google,Using Google Forms for Student Success,IBM,Beginner,5,2016,34
Google,Increase Student Buy in with Google Slides,Imperial College London,Intermediate,3,2020,48
Google,Automating Team Communication with Google Sheets and Apps Script,University of London,Advanced,3,2016,5442
Google,Set up Google Analytics for a single page website,Universiteit Leiden,Advanced,4,2013,1
Google,Create a Simple Project Timeline in Google Sheets,The University of Melbourne,Conversant,3,2019,11
Google,Create a Project Charter with Google Docs,IBM,Advanced,4,2020,50
Google,Build a Budget and Analyze Variance using Google Sheets,platform courses,Intermediate,5,2011,28
Google,Custom Reports in Google Analytics,platform courses,Advanced,3,2019,38
Google,Getting Started with Google Kubernetes Engine,platform courses,Beginner,5,2015,42
Google,Create a Google Ads Display Campaign,University of Illinois at Urbana-Champaign,Intermediate,3,2013,14
Google,Build a Google Firebase Web Application,University of Illinois at Urbana-Champaign,Advanced,2,2013,39
Google,Evaluate Profit Margins with VLOOKUP in Google Sheets,University of Arizona,Advanced,4,2016,13
Google,Google Ads for Beginners,The Pennsylvania State University,Intermediate,2,2017,34
Google,Architecting with Google Kubernetes Engine: Production,Arizona State University,Advanced,5,2009,42
Google,Create a Virtual Classroom using Google Slides,platform courses,Beginner,4,2017,40
Google,Tracking Student Growth using Google Slides,University of Michigan,Advanced,3,2013,2
Google,Analyze Website Visitors with Google Analytics Segments,University of Cape Town,Advanced,5,2012,44
Google,Create Informative Presentations with Google Slides,University of Michigan,Beginner,4,2017,9
Google,Create Charts and Dashboard using Google Sheets,platform courses,Beginner,4,2019,21
Google,Building Custom Regional Reports with Google Analytics,University of Alberta,Advanced,2,2014,50
Google,Developing a Google SRE Culture,Korea Advanced Institute of Science and Technology(KAIST),Intermediate,4,2017,18
Google,Draw Insights with Crosstabs Reports in Google Sheets,platform courses,Conversant,4,2019,23
Google,Build A Google Firebase Web App (Part II),SV Academy,Intermediate,4,2014,3
Google,Conduct Sales Projections with Seasonality in Google Sheets,platform courses,Intermediate,4,2014,49
Google,Create a Google Ads Search Campaign,University of Minnesota,Conversant,2,2020,20
Google,Creating a Customer Service Survey Using Google Forms,platform courses,Intermediate,5,2015,40
Google,Architecting with Google Kubernetes Engine: Workloads,University of Minnesota,Intermediate,5,2010,47
Google,Gmail: The Foundation To Accessing Google Apps,Imperial College London,Intermediate,4,2017,25
Google,Create a Google Ads Video Campaign,IBM,Advanced,5,2015,21
Google,Spreadsheets for Beginners using Google Sheets,IBM,Advanced,5,2018,18
Google,Implementing Parent Feedback with Google Forms,"University of Maryland, College Park",Conversant,4,2016,42
Google,Process Improvement: a Kaizen Event with Google Slides,platform courses,Conversant,2,2016,33
Google,Create a Resume and Cover Letter with Google Docs,Wesleyan University,Advanced,5,2014,12
Google,Run a Sparkline Trend Analysis in Google Sheets,ï¿½cole normale supï¿½rieure,Intermediate,2,2020,1
Google,Creating a Student Profile in Google Docs,"University of California, Davis",Beginner,5,2014,46
Google,Create a Debt-Reduced Worksheet in Google Sheets,Wesleyan University,Conversant,5,2011,42
Google,Getting Started with Google Sheets,Macquarie University,Advanced,5,2014,8
Google,Create a Budget with Google Sheets,Check Point Software Technologies Ltd.,Beginner,4,2012,44
Google,Architecting with Google Kubernetes Engine: Foundations,IE Business School,Intermediate,5,2009,47
Google,Create a Simple Gantt Chart using Google Sheets,University of Illinois at Urbana-Champaign,Intermediate,3,2011,13
Google,Create a Visual Schedule with Google Slides,platform courses,Conversant,2,2020,1
Google,Getting Started in Google Analytics,platform courses,Intermediate,3,2014,4
Google,Create a Financial Statement using Google Sheets,platform courses,Intermediate,4,2018,42
Google,Introduction to Google Docs,Yonsei University,Intermediate,5,2010,44
Google,Analysis of Variance with ANOVA in Google Sheets,Duke University,Advanced,3,2019,11
Google,Predict Sales and Forecast Trends in Google Sheets,University of Florida,Beginner,5,2014,41
Google,Building Digital Media using Graphic Design in Google Slides,Curtis Institute of Music,Beginner,3,2017,35
Google,Using Google Jamboard for Student Learning,Yale University,Conversant,2,2009,5
Google,Building Candlestick Charts with Google Sheets,Alberta Machine Intelligence Institute,Beginner,4,2009,6
Google,Custom Prediction Routine on Google AI Platform,Technical University of Denmark (DTU),Intermediate,2,2010,21
Google,Statistical Forecasting Techniques in Google Sheets,University of Illinois at Urbana-Champaign,Conversant,2,2019,39
Google,Conduct a Cost-Benefit Analysis in Google Sheets,University of Amsterdam,Advanced,2,2020,14
Google,Create a Google Video Ads Sequence Campaign,platform courses,Advanced,2,2012,33
Google,Create a Mortgage Payment Calculator in Google Sheets,Saint Petersburg State University,Beginner,5,2020,41
Google,Create a Home Affordability Worksheet in Google Sheets,University of Michigan,Advanced,4,2010,9
Google,Collaborate on Files in Slack: Local & Google Drive Integrations,platform courses,Intermediate,5,2018,11
Google,Predict Performance Using MA Forecasting in Google Sheets,Rutgers the State University of New Jersey,Beginner,3,2016,46
Google,Getting Started with Google Classroom,platform courses,Conversant,2,2012,12
Google,Compare Stock Returns with Google Sheets,Northwestern University,Advanced,4,2016,13
Google,Build a mobile app with Google Sheets on Glide and no coding,Google Cloud,Intermediate,4,2018,37
Google,Using Google Forms for Student Success,Duke University,Beginner,3,2012,49
Google,Increase Student Buy in with Google Slides,The University of North Carolina at Chapel Hill,Beginner,5,2018,13
Google,Automating Team Communication with Google Sheets and Apps Script,platform courses,Beginner,3,2010,17
Google,Set up Google Analytics for a single page website,IESE Business School,Beginner,2,2020,16
Google,Create a Simple Project Timeline in Google Sheets,Universiteit Leiden,Intermediate,2,2016,25
Google,Create a Project Charter with Google Docs,The University of Tokyo,Conversant,3,2014,43
Google,Build a Budget and Analyze Variance using Google Sheets,Georgia Institute of Technology,Conversant,2,2017,48
Google,Custom Reports in Google Analytics,platform courses,Intermediate,4,2018,5395
Google,Getting Started with Google Kubernetes Engine,Rutgers the State University of New Jersey,Advanced,4,2012,8
Google,Create a Google Ads Display Campaign,platform courses,Conversant,5,2017,21
Google,Build a Google Firebase Web Application,IE Business School,Conversant,3,2013,4886
