course,user_registration_year,id_user,user_profile,region,course_level,age_band,num_of_prev_attempts,studied_credits,qualification,final_result,course_registration_in_days,course_unregistration_in_days,course_present_in_platform_in_days,module_used_by_user_in_days,total_no_of_times_module_opened,activities_engaged_wrt_modules,total_clicks,projects_completed,average_assessment_score,queries,Hrabsence,Consultations,Attedance,Tenants,Recommend_course_priority,Are_you_Happy_with_course,Projects_in_the_course,Pending_projects,Category
Artificial Intelligence,2014,698352,Professional,Leicester,Beginner,0-35,0,60,Graduate,Withdrawn,-21,262,283,262,1,10,15,0,0,Artificial Intelligence,56,2,Extremabsence,WizIQ,Low,1,253,253,
Artificial Intelligence,2014,698432,Professional,Cheshire,Beginner,0-35,0,60,Graduate,Withdrawn,-21,151,172,262,32,182,423,50,27.66666667,Data Science,56,20,Extremabsence,Udemy,Very Low,0,208,158,
Artificial Intelligence,2014,698498,Professional,Cheshire,Intermediate,0-35,0,60,Graduate,Withdrawn,-21,12,33,262,0,0,0,0,0,Artificial Intelligence,56,2,Extremabsence,Coursera,Very High ,1,210,210,
Artificial Intelligence,2014,698586,Professional,Buckingham,Advanced,0-35,0,120,Post Graduate,Withdrawn,-21,5,26,262,2,8,16,0,0,Machine learning,56,20,Extremabsence,Byjus,Medium,0,213,213,
Artificial Intelligence,2014,607143,Student,Hampshire,Intermediate,0-35,0,60,Graduate,Fail,-21,269,290,269,35,184,442,10,22,Python,56,20,Extremabsence,Unacademy,High,0,228,218,
Artificial Intelligence,2014,624730,Student,Cheshire,Intermediate,0-35,1,60,Graduate,Withdrawn,-21,60,81,269,8,34,134,10,8,Data Science,56,2,Extremabsence,Vedantu,Low,1,255,245,
Artificial Intelligence,2014,632942,Professional,London ,Advanced,35-55,0,120,Graduate,Withdrawn,-21,78,99,269,81,519,1953,30,95.66666667,Artificial Intelligence,56,20,Extremabsence,Embibe,Very Low,0,241,211,
Artificial Intelligence,2014,650850,Professional,Surrey,Advanced,0-35,0,180,Graduate,Fail,-21,262,283,262,37,185,751,71,65,Data Science,56,2,Extremabsence,Toppr,Very High ,1,237,166,
Artificial Intelligence,2014,647179,Student,Wales,Beginner,35-55,0,60,Graduate,Fail,-21,269,290,269,14,80,300,40,78.5,Artificial Intelligence,56,20,Extremabsence,Brainly,Medium,0,276,236,
Artificial Intelligence,2014,694304,Student,Cheshire,Intermediate,0-35,0,60,Graduate,Withdrawn,-21,160,181,269,29,131,673,60,61,Machine learning,56,2,Extremabsence,Class Plus,High,1,241,181,
Artificial Intelligence,2014,695094,Student,Singapore,Beginner,0-35,0,60,Graduate,Withdrawn,-21,61,82,269,38,159,833,20,83,Python,56,20,Extremabsence,EduKart,Low,1,273,253,
Artificial Intelligence,2014,637582,Student,Norfolk,Intermediate,35-55,0,90,Graduate,Fail,-21,269,290,269,111,587,2288,92,50.91666667,Data Science,56,20,Extremabsence,WizIQ,Very Low,0,247,155,
Artificial Intelligence,2014,641028,Student,Buckingham,Intermediate,0-35,0,60,Graduate,Fail,-21,269,290,269,9,58,166,0,0,Artificial Intelligence,56,2,Extremabsence,Udemy,Very High ,0,276,276,
Artificial Intelligence,2014,605367,Student,Leicester,Beginner,35-55,0,90,Graduate,Fail,-20,269,289,269,112,475,1581,90,62.55555556,Data Science,56,20,Extremabsence,Coursera,Medium,0,288,198,
Artificial Intelligence,2014,646581,Student,Norfolk,Intermediate,0-35,0,30,Graduate,Fail,-20,269,289,269,33,115,427,80,38,Artificial Intelligence,56,2,Extremabsence,Byjus,High,1,214,134,
Artificial Intelligence,2014,632773,Student,Norfolk,Beginner,0-35,1,60,Graduate,Withdrawn,-20,12,32,269,3,47,154,0,0,Machine learning,56,20,Extremabsence,Unacademy,Low,0,219,219,
Artificial Intelligence,2014,648863,Student,London ,Intermediate,0-35,0,60,Graduate,Withdrawn,-20,12,32,269,1,2,4,0,0,Python,56,2,Extremabsence,Vedantu,Very Low,1,259,259,
Artificial Intelligence,2013,626675,Professional,Buckingham,Intermediate,0-35,0,30,Graduate,Fail,-20,241,261,241,9,39,109,30,75.33333333,Data Science,56,20,Extremabsence,Embibe,Very High ,1,215,185,
Artificial Intelligence,2013,107713,Professional,London ,Advanced,0-35,2,150,Graduate,Withdrawn,-19,173,192,234,15,53,111,25,99.33333333,Artificial Intelligence,56,2,Extremabsence,Toppr,Medium,1,235,210,
Artificial Intelligence,2011,477009,Professional,Yorkshire Region,Advanced,35-55,0,60,Graduate,Fail,-18,240,258,240,26,85,164,92,62.81818182,Data Science,56,2,Extremabsence,Brainly,High,0,279,187,
Artificial Intelligence,2011,529383,Professional,Wales,Advanced,35-55,1,150,Graduate,Fail,-18,240,258,240,14,96,202,0,0,Artificial Intelligence,56,20,Extremabsence,Class Plus,Low,1,279,279,
Artificial Intelligence,2014,610681,Professional,Hampshire,Intermediate,0-35,0,30,Graduate,Fail,-18,269,287,269,16,99,430,30,79.66666667,Machine learning,56,2,Extremabsence,EduKart,Very Low,1,296,266,
Artificial Intelligence,2014,632929,Student,Buckingham,Beginner,0-35,0,60,Post Graduate,Withdrawn,-18,32,50,269,7,39,172,10,44,Python,56,20,Extremabsence,WizIQ,Very High ,1,286,276,
Artificial Intelligence,2014,633328,Professional,Leicester,Beginner,35-55,0,60,Graduate,Withdrawn,-18,164,182,269,60,252,572,30,90.66666667,Data Science,56,2,Extremabsence,Udemy,Medium,0,280,250,
Artificial Intelligence,2014,647518,Student,Surrey,Beginner,0-35,0,120,Graduate,Withdrawn,-18,12,30,269,45,308,1517,20,70.5,Artificial Intelligence,56,20,Extremabsence,Coursera,High,1,282,262,
Artificial Intelligence,2014,644072,Professional, Oxfordshire,Beginner,0-35,0,30,Graduate,Fail,-18,269,287,269,67,513,2419,80,80.25,Data Science,56,2,Extremabsence,Byjus,Low,1,261,181,
Artificial Intelligence,2014,647518,Student, Oxfordshire,Beginner,0-35,0,120,Graduate,Withdrawn,-18,10,28,269,11,63,143,0,0,Artificial Intelligence,56,20,Extremabsence,Unacademy,Very Low,1,241,241,
Artificial Intelligence,2012,590289,Student,Hampshire,Beginner,0-35,0,90,Graduate,Fail,-18,268,286,268,49,425,1949,92,62.66666667,Machine learning,56,2,Extremabsence,Vedantu,Very High ,0,219,127,
Artificial Intelligence,2012,594359,Professional,London ,Beginner,0-35,0,60,Graduate,Fail,-18,268,286,268,1,14,29,0,0,Python,56,20,Extremabsence,Embibe,Medium,0,214,214,
Artificial Intelligence,2013,308345,Professional,London ,Advanced,0-35,0,60,Graduate,Fail,-17,234,251,234,21,108,479,17,79,Data Science,56,2,Extremabsence,Toppr,High,1,245,228,
Artificial Intelligence,2014,683054,Professional,Hampshire,Advanced,0-35,0,240,Graduate,Withdrawn,-17,12,29,262,3,26,43,0,0,Artificial Intelligence,56,2,Extremabsence,Brainly,Low,0,286,286,
Artificial Intelligence,2014,696890,Professional,London ,Advanced,35-55,0,120,Graduate,Withdrawn,-17,72,89,262,12,114,324,17,100,Data Science,56,20,Extremabsence,Class Plus,Very Low,1,283,266,
Artificial Intelligence,2014,601517,Student,Yorkshire Region,Intermediate,0-35,0,30,Graduate,Fail,-17,269,286,269,57,260,880,90,51.55555556,Artificial Intelligence,56,20,Extremabsence,EduKart,Very High ,0,268,178,
Artificial Intelligence,2014,612127,Student,Scotland,Intermediate,0-35,1,30,Graduate,Withdrawn,-17,174,191,269,17,71,245,30,59.66666667,Machine learning,56,2,Extremabsence,WizIQ,Medium,1,289,259,
Artificial Intelligence,2014,612568,Professional,Leicester,Intermediate,35-55,0,60,Graduate,Withdrawn,-17,97,114,269,14,64,217,10,89,Python,56,20,Extremabsence,Udemy,High,1,208,198,
Artificial Intelligence,2014,620897,Student,Wales,Beginner,0-35,1,120,Graduate,Withdrawn,-17,147,164,269,33,266,964,40,92.75,Data Science,56,2,Extremabsence,Coursera,Low,0,284,244,
Artificial Intelligence,2014,622413,Professional,Wales,Intermediate,0-35,0,30,Graduate,Withdrawn,-17,66,83,269,23,126,301,20,23,Artificial Intelligence,56,20,Extremabsence,Byjus,Very Low,0,204,184,
Artificial Intelligence,2014,669530,Professional,Scotland,Advanced,55<=,1,90,Graduate,Fail,-17,262,279,262,11,15,19,86,59.33333333,Data Science,56,20,Extremabsence,Unacademy,Very High ,1,235,149,
Artificial Intelligence,2014,677579,Professional,Cheshire,Advanced,0-35,0,90,Graduate,Fail,-17,262,279,262,71,338,547,100,50.85714286,Artificial Intelligence,56,2,Extremabsence,Vedantu,Medium,1,234,134,
Artificial Intelligence,2014,647217,Student,Wales,Intermediate,0-35,0,120,Graduate,Withdrawn,-17,12,29,269,12,52,199,20,89,Machine learning,56,20,Extremabsence,Embibe,High,0,284,264,
Artificial Intelligence,2014,678860,Student,Scotland,Advanced,35-55,0,60,Graduate,Withdrawn,-17,171,188,269,60,320,2058,60,89.66666667,Python,56,2,Extremabsence,Toppr,Low,1,243,183,
Artificial Intelligence,2014,687310,Student,Wales,Intermediate,35-55,0,60,Graduate,Fail,-17,269,286,269,33,154,597,40,90.5,Data Science,56,20,Extremabsence,Brainly,Very Low,1,288,248,
Artificial Intelligence,2014,695932,Student,Buckingham,Beginner,0-35,0,30,Graduate,Fail,-17,269,286,269,40,292,1150,60,76.66666667,Artificial Intelligence,56,2,Extremabsence,Class Plus,Very High ,1,254,194,
Artificial Intelligence,2012,582282,Student,Scotland,Intermediate,0-35,0,85,Post Graduate,Withdrawn,-17,174,191,268,38,200,589,8,78,Data Science,56,20,Extremabsence,EduKart,Medium,1,290,282,
Artificial Intelligence,2012,589828,Student,Yorkshire Region,Intermediate,0-35,0,150,Post Graduate,Withdrawn,-17,157,174,268,46,201,649,31,56.25,Artificial Intelligence,56,2,Extremabsence,WizIQ,High,0,218,187,
Artificial Intelligence,2013,610336,Professional,Scotland,Intermediate,35-55,1,60,Graduate,Fail,-17,241,258,241,1,1,1,20,59.5,Machine learning,56,20,Extremabsence,Udemy,Low,1,218,198,
Artificial Intelligence,2013,621459,Professional, Oxfordshire,Intermediate,35-55,0,30,Post Graduate,Withdrawn,-17,207,224,241,14,48,119,20,62.5,Python,56,2,Extremabsence,Coursera,Very Low,1,278,258,
Artificial Intelligence,2013,621478,Student,Wales,Beginner,35-55,0,30,Graduate,Withdrawn,-17,194,211,241,3,10,28,10,70,Data Science,56,20,Extremabsence,Byjus,Very High ,1,252,242,
Artificial Intelligence,2013,622356,Professional,Norfolk,Intermediate,0-35,0,30,Graduate,Fail,-17,241,258,241,0,0,0,0,0,Artificial Intelligence,56,2,Extremabsence,Unacademy,Medium,0,253,253,
Artificial Intelligence,2013,627973,Professional,Hampshire,Intermediate,0-35,0,30,Graduate,Fail,-17,241,258,241,30,66,151,20,74,Data Science,56,20,Extremabsence,Vedantu,High,1,285,265,
Artificial Intelligence,2013,628189,Student,Norfolk,Beginner,35-55,0,90,Graduate,Fail,-17,241,258,241,17,94,250,90,58.33333333,Artificial Intelligence,56,2,Extremabsence,Embibe,Low,0,212,122,
Artificial Intelligence,2013,628365,Professional,London ,Intermediate,0-35,0,30,Graduate,Fail,-17,241,258,241,1,10,14,0,0,Machine learning,56,20,Extremabsence,Toppr,Very Low,0,242,242,
Artificial Intelligence,2013,628715,Professional,Buckingham,Advanced,35-55,0,30,Graduate,Withdrawn,-17,130,147,241,10,28,77,10,75,Python,56,2,Extremabsence,Brainly,Very High ,0,203,193,
Artificial Intelligence,2013,628849,Professional,Wales,Intermediate,35-55,0,90,Graduate,Fail,-17,241,258,241,1,4,6,0,0,Data Science,56,20,Extremabsence,Class Plus,Medium,0,213,213,
Artificial Intelligence,2013,628851,Professional, Oxfordshire,Beginner,0-35,0,30,Graduate,Fail,-17,241,258,241,3,18,32,10,5,Artificial Intelligence,56,2,Extremabsence,EduKart,High,1,218,208,
Artificial Intelligence,2013,629978,Professional, Oxfordshire,Beginner,0-35,0,30,Graduate,Fail,-17,241,258,241,8,50,111,90,58.33333333,Data Science,56,20,Extremabsence,WizIQ,Low,1,285,195,
Artificial Intelligence,2013,631992,Student,Norfolk,Advanced,0-35,0,30,Graduate,Withdrawn,-17,32,49,241,1,1,1,0,0,Artificial Intelligence,56,2,Extremabsence,Udemy,Very Low,1,299,299,
Artificial Intelligence,2013,633285,Professional, Oxfordshire,Intermediate,0-35,0,90,Post Graduate,Fail,-17,241,258,241,57,255,731,70,87,Machine learning,56,20,Extremabsence,Coursera,Very High ,1,286,216,
Artificial Intelligence,2011,422070,Professional,Scotland,Beginner,0-35,1,90,Graduate,Fail,-16,240,256,240,19,92,202,67,66.875,Python,56,20,Extremabsence,Byjus,Medium,0,202,135,
Artificial Intelligence,2011,434094,Professional,Buckingham,Advanced,0-35,1,60,Graduate,Fail,-16,240,256,240,0,0,0,0,0,Data Science,56,2,Extremabsence,Unacademy,High,0,294,294,
Artificial Intelligence,2011,447007,Professional,Cheshire,Intermediate,0-35,0,150,Graduate,Withdrawn,-16,187,203,240,12,39,80,0,0,Artificial Intelligence,56,20,Extremabsence,Vedantu,Low,0,215,215,
Artificial Intelligence,2011,473095,Professional,Singapore,Intermediate,0-35,1,120,Graduate,Fail,-16,240,256,240,31,150,398,50,88.5,Data Science,56,2,Extremabsence,Embibe,Very Low,0,251,201,
Artificial Intelligence,2011,476816,Professional,Scotland,Intermediate,0-35,1,150,Graduate,Withdrawn,-16,18,34,240,7,28,45,0,0,Artificial Intelligence,56,20,Extremabsence,Toppr,Very High ,0,244,244,
Artificial Intelligence,2011,479267,Professional,London ,Intermediate,0-35,1,120,Post Graduate,Withdrawn,-16,27,43,240,0,0,0,0,0,Machine learning,56,2,Extremabsence,Brainly,Medium,1,274,274,
Artificial Intelligence,2011,480458,Student, Oxfordshire,Intermediate,0-35,0,180,Graduate,Fail,-16,240,256,240,57,204,504,75,72.33333333,Python,56,20,Extremabsence,Class Plus,High,0,281,206,
Artificial Intelligence,2011,497278,Professional,Wales,Intermediate,0-35,0,60,Post Graduate,Withdrawn,-16,48,64,240,15,115,235,8,65,Data Science,56,2,Extremabsence,EduKart,Low,1,216,208,
Artificial Intelligence,2011,522383,Professional,Hampshire,Advanced,0-35,1,120,Post Graduate,Fail,-16,240,256,240,52,214,550,50,69.33333333,Artificial Intelligence,56,20,Extremabsence,WizIQ,Very Low,1,214,164,
Artificial Intelligence,2011,527313,Professional,Cheshire,Beginner,0-35,0,120,Graduate,Fail,-16,240,256,240,10,34,53,8,73,Data Science,56,2,Extremabsence,Udemy,Very High ,0,219,211,
Artificial Intelligence,2011,534671,Professional,Scotland,Intermediate,0-35,0,60,Post Graduate,Withdrawn,-16,27,43,240,1,18,47,0,0,Artificial Intelligence,56,20,Extremabsence,Coursera,Medium,0,237,237,
Artificial Intelligence,2012,614068,Professional,Scotland,Beginner,0-35,0,60,Graduate,Withdrawn,-16,166,182,268,38,180,429,50,73.33333333,Machine learning,56,20,Extremabsence,Byjus,High,1,204,154,
Artificial Intelligence,2014,684459,Student,Cheshire,Advanced,0-35,0,60,Graduate,Withdrawn,-16,150,166,262,14,65,179,67,74.25,Python,56,20,Extremabsence,Unacademy,Low,0,239,172,
Artificial Intelligence,2014,2103305,Professional,Hampshire,Intermediate,35-55,0,120,Post Graduate,Withdrawn,-16,122,138,262,14,69,214,33,72.5,Data Science,56,2,Extremabsence,Vedantu,Very Low,1,287,254,
Artificial Intelligence,2014,590974,Student,Leicester,Intermediate,0-35,1,30,Graduate,Fail,-16,269,285,269,19,70,256,20,67,Artificial Intelligence,56,2,Extremabsence,Embibe,Very High ,0,267,247,
Artificial Intelligence,2014,592805,Student,Hampshire,Intermediate,0-35,0,30,Graduate,Withdrawn,-16,10,26,269,1,1,3,0,0,Data Science,56,20,Extremabsence,Toppr,Medium,1,277,277,
Artificial Intelligence,2014,600509,Student,Surrey,Intermediate,0-35,1,30,Graduate,Fail,-16,269,285,269,6,21,73,10,33,Artificial Intelligence,56,2,Extremabsence,Brainly,High,0,236,226,
Artificial Intelligence,2014,607094,Professional,Yorkshire Region,Beginner,0-35,0,120,Graduate,Fail,-16,269,285,269,46,204,529,60,90,Machine learning,56,20,Extremabsence,Class Plus,Low,0,267,207,
Artificial Intelligence,2014,632904,Student,Cheshire,Intermediate,0-35,1,60,Graduate,Withdrawn,-16,269,285,269,23,124,412,10,67,Python,56,2,Extremabsence,EduKart,Very Low,0,235,225,
Artificial Intelligence,2014,633047,Student,Cheshire,Beginner,0-35,0,30,Graduate,Fail,-16,269,285,269,11,45,173,30,18,Data Science,56,20,Extremabsence,WizIQ,Very High ,0,288,258,
Artificial Intelligence,2014,680812,Student,Leicester,Advanced,0-35,0,60,Graduate,Fail,-16,262,278,262,26,150,309,71,65,Artificial Intelligence,56,20,Extremabsence,Udemy,Medium,0,225,154,
Artificial Intelligence,2014,677507,Student,Leicester,Intermediate,0-35,0,90,Post Graduate,Withdrawn,-16,73,89,269,17,64,292,0,0,Data Science,56,2,Extremabsence,Coursera,High,1,221,221,
Artificial Intelligence,2014,644934,Student,Buckingham,Intermediate,0-35,0,60,Graduate,Withdrawn,-16,20,36,269,12,79,253,0,0,Artificial Intelligence,56,2,Extremabsence,Byjus,Low,0,218,218,
Artificial Intelligence,2013,606602,Professional,Wales,Intermediate,0-35,1,60,Graduate,Fail,-16,241,257,241,3,23,47,0,0,Machine learning,56,20,Extremabsence,Unacademy,Very Low,1,288,288,
Artificial Intelligence,2011,420604,Professional,London ,Advanced,35-55,2,120,Graduate,Fail,-15,240,255,240,11,53,119,58,81,Python,56,20,Extremabsence,Vedantu,Very High ,0,252,194,
Artificial Intelligence,2011,466800,Professional, Oxfordshire,Beginner,0-35,1,60,Graduate,Withdrawn,-15,159,174,240,21,97,208,42,67.2,Data Science,56,2,Extremabsence,Embibe,Medium,1,259,217,
Artificial Intelligence,2011,471219,Professional,Leicester,Intermediate,35-55,1,120,Graduate,Fail,-15,240,255,240,24,172,688,25,68,Artificial Intelligence,56,20,Extremabsence,Toppr,High,1,247,222,
Artificial Intelligence,2011,482945,Student,London ,Intermediate,35-55,0,60,Post Graduate,Withdrawn,-15,188,203,240,14,99,315,33,63.25,Data Science,56,2,Extremabsence,Brainly,Low,0,282,249,
Artificial Intelligence,2011,493773,Student,Hampshire,Intermediate,0-35,0,120,Graduate,Fail,-15,240,255,240,16,65,121,92,84.72727273,Artificial Intelligence,56,20,Extremabsence,Class Plus,Very Low,0,221,129,
Artificial Intelligence,2011,509797,Professional,Buckingham,Intermediate,0-35,0,60,Graduate,Fail,-15,240,255,240,32,148,431,42,40.6,Machine learning,56,2,Extremabsence,EduKart,Very High ,1,263,221,
Artificial Intelligence,2011,514951,Professional,Cheshire,Beginner,35-55,0,120,Graduate,Withdrawn,-15,57,72,240,5,29,58,0,0,Python,56,20,Extremabsence,WizIQ,Medium,1,207,207,
Artificial Intelligence,2011,517175,Student,Yorkshire Region,Intermediate,0-35,1,120,Graduate,Fail,-15,240,255,240,2,5,11,0,0,Data Science,56,2,Extremabsence,Udemy,High,0,219,219,
Artificial Intelligence,2014,682364,Student,Scotland,Beginner,0-35,0,60,Graduate,Withdrawn,-15,213,228,262,10,42,98,33,85,Artificial Intelligence,56,2,Extremabsence,Coursera,Low,1,279,246,
Artificial Intelligence,2014,698490,Professional,Cheshire,Beginner,0-35,0,60,Graduate,Withdrawn,-15,3,18,262,0,0,0,0,0,Data Science,56,20,Extremabsence,Byjus,Very Low,1,291,291,
Artificial Intelligence,2014,587550,Student,Hampshire,Intermediate,0-35,0,60,Graduate,Withdrawn,-15,94,109,269,25,119,295,20,71,Artificial Intelligence,56,2,Extremabsence,Unacademy,Very High ,0,289,269,
Artificial Intelligence,2014,599461,Professional,Cheshire,Beginner,0-35,0,90,Graduate,Withdrawn,-15,12,27,269,4,19,50,0,0,Machine learning,56,20,Extremabsence,Vedantu,Medium,1,287,287,
Artificial Intelligence,2014,608669,Student,Surrey,Intermediate,0-35,0,60,Graduate,Fail,-15,269,284,269,2,3,5,0,0,Python,56,2,Extremabsence,Embibe,High,1,220,220,
Artificial Intelligence,2014,640109,Student,Cheshire,Intermediate,35-55,0,90,Graduate,Withdrawn,-15,12,27,269,19,104,328,10,67,Data Science,56,20,Extremabsence,Toppr,Low,0,244,234,
Artificial Intelligence,2014,646363,Student,Cheshire,Intermediate,0-35,0,60,Graduate,Fail,-15,269,284,269,15,56,163,20,92.5,Artificial Intelligence,56,2,Extremabsence,Brainly,Very Low,1,213,193,
Artificial Intelligence,2014,643416,Student,London ,Intermediate,0-35,0,90,Graduate,Fail,-15,269,284,269,106,494,1525,80,87,Data Science,56,2,Extremabsence,Class Plus,Very High ,0,257,177,
Artificial Intelligence,2014,646363,Student, Oxfordshire,Intermediate,0-35,0,60,Graduate,Fail,-15,269,284,269,14,49,226,20,94,Artificial Intelligence,56,20,Extremabsence,EduKart,Medium,1,281,261,
Artificial Intelligence,2014,677776,Professional,Wales,Beginner,0-35,0,60,Graduate,Withdrawn,-15,12,27,269,12,41,225,0,0,Machine learning,56,2,Extremabsence,WizIQ,High,0,214,214,
Artificial Intelligence,2014,686339,Professional,Norfolk,Beginner,0-35,0,60,Graduate,Withdrawn,-15,5,20,269,4,12,38,0,0,Python,56,20,Extremabsence,Udemy,Low,0,243,243,
Artificial Intelligence,2014,691701,Student,Hampshire,Advanced,0-35,0,30,Graduate,Fail,-15,269,284,269,91,286,1058,60,69.66666667,Data Science,56,2,Extremabsence,Coursera,Very Low,0,261,201,
Artificial Intelligence,2014,644430,Professional,Buckingham,Beginner,0-35,0,120,Graduate,Fail,-15,269,284,269,20,95,254,8,66,Artificial Intelligence,56,2,Extremabsence,Byjus,Very High ,0,285,277,
Artificial Intelligence,2014,655629,Professional, Oxfordshire,Intermediate,0-35,0,120,Graduate,Withdrawn,-15,12,27,269,10,103,304,8,60,Data Science,56,20,Extremabsence,Unacademy,Medium,1,273,265,
Artificial Intelligence,2013,618444,Professional,Norfolk,Beginner,0-35,0,30,Graduate,Fail,-15,241,256,241,0,0,0,0,0,Artificial Intelligence,56,2,Extremabsence,Vedantu,High,0,279,279,
Artificial Intelligence,2013,623953,Professional,Scotland,Advanced,0-35,0,30,Graduate,Fail,-15,241,256,241,16,63,188,10,69,Artificial Intelligence,56,20,Extremabsence,Embibe,Low,1,244,234,
